no,date,time,traffic_type,variation_traffic_from,external_ip,internal_ip,protocol,packet_loss,throughput,latency,jitter,ping,packet_length
432,03/15/2024,19:30:59,Game,Steam,194.215.50.230,129.8.98.223,ICMP,2.91,16.43,213.53,283.73,39,4303
433,03/14/2024,23:51:50,Game,Steam,124.140.163.51,160.177.164.74,TCP,2.38,15.48,214.95,4.34,207,4096
434,03/15/2024,14:04:47,Game,Steam,130.116.79.254,159.63.91.100,ICMP,4.16,1.91,143.6,82.37,159,2986
435,03/14/2024,14:04:45,Game,Xbox,174.58.30.8,181.229.5.224,TCP,1.18,5.16,118.83,267.04,246,4625
436,03/15/2024,04:57:53,Game,Steam,165.52.177.80,189.93.42.25,TCP,2.86,16.59,5.21,195.99,231,4071
437,03/15/2024,16:57:30,Video,YouTube,118.115.164.40,110.175.242.114,ICMP,1.98,17.89,33.38,271.15,71,4482
438,03/15/2024,11:16:06,Video,YouTube,163.42.250.113,189.142.59.131,ICMP,2.54,4.95,277.31,240.55,156,1389
439,03/15/2024,08:07:05,Game,Steam,187.107.155.56,143.85.99.26,TCP,1.03,3.85,292.01,256.72,68,2625
440,03/14/2024,00:19:20,Game,Xbox,150.96.188.142,114.100.192.248,TCP,2.87,15.51,204.61,212.01,284,1973
441,03/14/2024,00:35:33,Game,Xbox,122.243.93.227,199.175.188.130,ICMP,2.89,5.18,177.71,241.91,45,2584
442,03/15/2024,07:42:49,Voice,VoIP,121.192.5.12,197.206.170.177,TCP,3.74,4.49,79.0,181.68,208,4388
443,03/14/2024,02:33:47,Game,Steam,142.56.66.149,131.184.229.224,ICMP,1.02,10.52,53.85,284.03,165,3474
444,03/15/2024,17:21:53,Voice,VoIP,107.147.127.9,130.53.26.206,ICMP,1.77,17.91,163.86,96.23,270,2895
445,03/14/2024,18:29:26,Game,Steam,175.50.0.168,125.160.248.38,TCP,0.87,15.54,81.45,53.99,67,4914
446,03/14/2024,20:23:13,Game,Steam,183.43.155.29,193.82.13.230,ICMP,1.99,2.87,215.63,7.22,232,1385
447,03/14/2024,16:17:13,Voice,VoIP,134.133.151.91,123.155.112.218,ICMP,0.92,16.99,154.55,268.21,285,4804
448,03/14/2024,13:08:35,Game,Steam,199.177.37.40,161.245.254.226,TCP,3.4,5.12,92.04,65.02,36,3649
449,03/15/2024,00:28:52,Voice,VoIP,191.46.144.56,137.63.49.149,ICMP,4.58,17.21,134.33,284.09,41,3564
450,03/15/2024,09:51:17,Voice,VoIP,132.85.82.124,185.52.253.42,ICMP,4.22,16.15,167.14,271.63,92,2491
451,03/15/2024,19:34:10,Game,Steam,158.153.53.58,152.108.249.252,ICMP,2.51,17.3,160.17,288.88,179,1016
452,03/14/2024,03:11:21,Game,Steam,175.41.31.84,136.111.199.58,ICMP,4.56,19.24,35.18,265.4,37,3764
453,03/15/2024,12:22:05,Voice,VoIP,120.55.114.185,191.56.113.83,ICMP,4.91,16.8,194.94,230.31,111,4775
454,03/15/2024,17:07:34,Video,TikTok,165.134.241.144,144.244.233.247,TCP,3.28,18.82,101.28,246.49,82,4233
455,03/14/2024,01:56:04,Game,Steam,154.72.36.86,171.148.117.131,TCP,4.7,2.5,257.18,162.78,159,676
456,03/15/2024,16:38:38,Game,Xbox,147.94.234.83,160.75.180.175,ICMP,0.1,13.0,15.77,34.06,90,3674
457,03/14/2024,17:06:55,Game,Xbox,166.69.151.223,139.201.156.138,TCP,3.07,19.97,146.61,10.07,201,390
458,03/15/2024,06:08:46,Game,Steam,134.101.130.15,185.66.255.62,ICMP,3.21,4.7,278.97,216.11,147,4203
459,03/14/2024,11:18:24,Video,TikTok,112.173.14.132,100.26.240.252,TCP,0.96,10.61,65.98,166.7,253,4776
460,03/15/2024,11:54:42,Video,TikTok,165.192.91.19,191.210.69.65,TCP,3.17,13.45,140.97,141.46,148,1252
461,03/15/2024,09:50:04,Voice,VoIP,102.133.127.129,109.174.54.132,ICMP,3.95,4.42,168.17,154.88,119,4626
462,03/14/2024,16:09:09,Video,TikTok,184.60.198.21,169.44.235.154,ICMP,4.28,1.61,173.88,222.93,93,1074
463,03/14/2024,02:53:05,Game,Xbox,132.218.136.191,129.113.1.46,TCP,0.76,18.56,248.54,71.16,250,3132
464,03/14/2024,00:21:28,Voice,VoIP,143.49.254.197,127.183.50.253,ICMP,1.6,2.58,282.91,92.41,244,4940
465,03/15/2024,02:16:51,Game,Steam,164.185.168.55,162.183.72.211,TCP,0.61,12.44,84.37,295.06,238,1259
466,03/15/2024,16:20:03,Voice,VoIP,181.11.5.37,131.241.210.101,TCP,1.39,19.22,236.4,190.21,96,4168
467,03/14/2024,17:04:50,Voice,VoIP,173.228.91.196,106.143.62.1,ICMP,3.05,6.84,116.48,79.36,234,2676
468,03/14/2024,04:01:54,Voice,VoIP,195.160.65.193,168.239.152.61,TCP,2.41,14.75,196.29,269.49,288,1027
469,03/14/2024,21:04:00,Voice,VoIP,104.187.112.203,193.212.161.86,TCP,1.36,9.72,106.6,45.95,192,1799
470,03/14/2024,07:30:54,Game,Xbox,119.179.229.213,142.128.253.14,ICMP,2.16,10.49,173.72,266.73,283,1018
471,03/14/2024,12:31:03,Voice,VoIP,178.203.220.233,152.164.198.214,ICMP,2.07,14.01,218.27,289.56,217,775
472,03/15/2024,21:33:34,Game,Xbox,174.156.33.4,106.240.16.161,ICMP,4.61,4.11,17.18,136.88,28,1304
473,03/15/2024,17:08:58,Game,Steam,173.210.169.168,152.173.222.224,TCP,2.77,10.07,284.98,186.22,27,4319
474,03/15/2024,00:16:09,Video,TikTok,129.31.128.185,162.121.82.177,ICMP,0.62,18.1,226.8,173.57,155,4632
475,03/14/2024,12:52:17,Game,Xbox,135.35.207.150,170.111.200.29,TCP,1.21,19.99,2.9,234.14,297,1988
476,03/15/2024,19:29:19,Game,Xbox,193.109.72.170,195.165.4.248,TCP,2.09,5.38,152.05,86.86,265,2154
477,03/15/2024,16:32:22,Voice,VoIP,124.30.163.4,133.33.237.174,ICMP,3.61,13.75,252.49,99.73,207,3673
478,03/14/2024,09:32:52,Game,Steam,144.63.11.0,196.244.13.52,TCP,0.61,1.15,65.96,17.49,128,332
479,03/14/2024,11:03:40,Voice,VoIP,133.70.52.151,131.180.241.83,TCP,4.03,11.64,111.19,289.2,54,2020
480,03/15/2024,12:09:00,Game,Xbox,117.116.136.102,136.233.164.98,TCP,4.43,3.24,291.04,236.69,43,906
481,03/14/2024,06:49:57,Game,Steam,130.160.129.46,104.134.163.216,TCP,1.72,12.86,206.26,218.6,254,4839
482,03/15/2024,11:09:26,Game,Steam,155.200.13.75,146.34.147.169,TCP,4.71,9.66,11.35,156.59,209,4755
483,03/14/2024,15:05:59,Game,Steam,108.41.188.194,137.103.88.165,TCP,4.62,18.54,191.49,137.64,85,1897
484,03/14/2024,11:20:59,Game,Xbox,177.230.73.234,176.55.158.26,TCP,0.06,3.31,74.94,225.86,70,3195
485,03/15/2024,05:02:17,Voice,VoIP,164.154.241.231,187.250.48.208,TCP,1.28,10.05,136.87,266.41,223,906
486,03/15/2024,19:29:21,Game,Steam,107.252.171.227,107.194.17.219,TCP,4.25,15.39,297.32,163.18,95,2585
487,03/15/2024,12:02:25,Game,Steam,187.249.74.252,104.239.65.161,TCP,2.86,13.12,79.96,287.55,261,761
488,03/14/2024,16:58:04,Video,TikTok,196.187.140.68,116.138.173.150,TCP,3.88,14.31,117.42,188.01,271,3268
489,03/14/2024,17:41:03,Voice,VoIP,173.136.214.94,118.198.81.48,ICMP,4.74,7.29,5.81,224.25,164,4387
490,03/15/2024,07:58:23,Video,TikTok,154.145.4.229,198.247.111.203,ICMP,4.29,11.62,231.02,19.73,24,204
491,03/14/2024,23:11:42,Game,Steam,143.194.122.240,105.201.203.56,ICMP,2.0,8.69,175.31,8.92,85,3075
492,03/14/2024,22:05:45,Voice,VoIP,192.198.40.184,186.255.98.102,ICMP,2.02,18.05,6.34,159.65,206,1360
493,03/14/2024,09:58:11,Voice,VoIP,160.180.107.84,126.156.11.238,ICMP,3.7,11.36,298.94,142.59,296,3631
494,03/15/2024,08:57:03,Game,Xbox,180.34.171.5,129.140.229.136,TCP,0.8,15.52,196.22,1.84,145,2973
495,03/14/2024,07:07:25,Game,Steam,191.22.252.33,171.173.52.43,TCP,0.51,2.42,228.25,234.26,211,4166
496,03/15/2024,22:23:59,Voice,VoIP,138.242.167.128,148.22.123.227,ICMP,2.52,5.47,178.75,197.85,242,1803
497,03/15/2024,12:52:20,Game,Steam,157.227.65.37,142.85.51.52,TCP,1.16,18.03,34.24,16.63,30,2603
498,03/14/2024,16:05:03,Video,TikTok,199.72.210.218,180.112.78.38,TCP,0.38,16.76,273.39,57.81,241,2695
499,03/14/2024,00:16:13,Game,Steam,133.214.1.153,150.122.55.210,ICMP,3.93,2.96,281.97,129.93,215,1614
500,03/15/2024,22:58:32,Video,TikTok,130.55.44.167,169.57.167.136,ICMP,0.44,12.58,272.19,93.25,123,567
501,03/14/2024,10:49:01,Game,Xbox,159.94.155.108,107.86.144.69,TCP,0.05,5.56,201.97,259.58,260,1415
502,03/15/2024,18:25:09,Game,Xbox,175.14.131.106,194.126.136.198,ICMP,3.88,8.84,250.02,86.78,90,874
503,03/14/2024,09:46:52,Voice,VoIP,140.95.92.83,107.150.169.153,TCP,3.44,14.14,82.71,11.94,241,2483
504,03/15/2024,00:38:03,Voice,VoIP,120.106.23.41,123.99.108.202,TCP,4.0,13.78,280.79,278.73,132,3946
505,03/15/2024,19:10:04,Video,YouTube,115.214.28.147,151.98.52.61,TCP,1.71,17.64,186.69,269.04,231,4158
506,03/15/2024,22:29:42,Video,YouTube,120.247.19.14,176.44.222.170,TCP,0.29,13.52,286.91,297.38,218,4208
507,03/14/2024,19:11:48,Video,TikTok,180.155.233.174,164.194.151.9,TCP,3.2,15.97,70.54,45.21,240,1427
508,03/15/2024,15:15:55,Game,Steam,179.124.97.45,168.219.156.105,TCP,0.9,15.9,131.65,215.03,200,236
509,03/15/2024,14:36:53,Game,Xbox,116.160.196.185,160.33.141.199,TCP,1.17,12.77,102.85,136.08,108,1893
510,03/14/2024,17:39:07,Game,Steam,106.249.140.14,142.220.106.148,TCP,4.66,2.28,225.84,182.6,114,2739
511,03/15/2024,22:02:45,Video,YouTube,146.135.253.130,134.172.48.114,TCP,2.61,9.53,120.19,123.29,123,4266
512,03/14/2024,03:00:07,Video,TikTok,124.152.137.64,181.107.200.54,TCP,3.0,2.69,206.12,28.36,77,600
513,03/14/2024,14:52:59,Game,Steam,150.102.67.112,128.51.156.205,ICMP,2.63,7.38,226.18,293.01,206,2206
514,03/15/2024,01:12:56,Video,TikTok,135.111.65.12,116.138.254.111,ICMP,3.97,18.76,58.88,217.7,156,3884
515,03/14/2024,14:33:30,Game,Steam,173.211.231.105,103.167.89.98,ICMP,1.9,16.76,296.04,7.95,148,1525
516,03/14/2024,20:36:09,Voice,VoIP,198.144.182.135,187.182.112.160,ICMP,3.44,18.01,30.86,41.5,230,4338
517,03/15/2024,16:07:02,Game,Xbox,168.21.178.18,103.86.247.124,TCP,0.85,16.51,58.69,233.36,45,2436
518,03/15/2024,20:16:52,Video,YouTube,192.155.11.28,162.91.239.245,TCP,3.96,15.08,64.23,134.03,298,2431
519,03/14/2024,08:44:59,Voice,VoIP,159.152.161.238,118.135.236.185,TCP,1.76,1.57,243.39,37.41,113,2349
520,03/15/2024,13:43:01,Game,Xbox,183.224.116.208,135.40.182.34,TCP,1.53,4.97,252.28,124.33,252,647
521,03/15/2024,15:00:31,Video,TikTok,113.101.73.66,127.94.57.17,TCP,0.39,14.06,51.03,232.26,40,110
522,03/15/2024,01:03:33,Game,Steam,152.176.174.229,165.184.197.199,TCP,4.86,10.52,58.83,266.12,38,936
523,03/15/2024,03:32:55,Voice,VoIP,180.34.14.198,186.180.24.126,ICMP,0.98,3.53,232.55,136.06,221,2971
524,03/14/2024,10:27:40,Video,YouTube,114.160.247.216,165.175.149.45,ICMP,3.53,19.17,68.46,184.56,146,623
525,03/14/2024,11:35:58,Game,Xbox,193.234.76.178,154.169.79.140,ICMP,0.62,3.11,53.48,65.99,61,3773
526,03/15/2024,16:41:47,Game,Xbox,149.237.117.236,126.204.243.199,ICMP,1.95,7.45,12.78,79.92,173,2314
527,03/15/2024,03:24:16,Video,TikTok,182.33.102.172,101.81.50.52,ICMP,3.52,13.9,121.74,256.14,250,2937
528,03/15/2024,16:21:05,Video,YouTube,193.11.43.89,151.239.213.21,ICMP,4.85,15.85,158.26,270.02,53,497
529,03/15/2024,21:30:12,Voice,VoIP,185.193.6.181,189.175.245.0,TCP,2.89,1.24,173.84,150.5,13,916
530,03/15/2024,02:18:50,Video,YouTube,107.119.78.53,155.142.237.80,ICMP,4.0,10.34,7.41,77.13,241,3024
531,03/14/2024,14:27:15,Game,Xbox,186.16.36.94,151.243.28.18,TCP,2.79,7.9,191.13,26.23,243,4519
532,03/14/2024,11:56:53,Voice,VoIP,117.27.163.65,152.227.40.94,TCP,3.26,9.35,101.0,123.16,143,1406
533,03/15/2024,18:25:51,Voice,VoIP,103.175.192.185,190.71.41.218,TCP,2.28,19.07,121.36,243.46,59,830
534,03/15/2024,10:48:41,Video,YouTube,163.24.252.21,179.78.30.109,ICMP,3.49,19.05,280.03,81.34,274,155
535,03/14/2024,08:39:34,Video,TikTok,113.170.76.4,131.17.102.51,TCP,4.92,6.52,158.71,274.04,73,3806
536,03/14/2024,21:57:54,Video,YouTube,144.90.248.153,156.137.218.163,ICMP,0.36,17.98,72.35,288.79,246,3809
537,03/14/2024,04:35:01,Voice,VoIP,113.90.44.90,132.156.239.90,TCP,0.78,6.48,212.5,61.01,87,3955
538,03/15/2024,21:56:08,Game,Xbox,101.44.244.79,120.159.232.196,TCP,3.52,5.0,205.62,288.36,30,1709
539,03/14/2024,16:16:57,Video,TikTok,131.220.239.197,165.29.92.20,TCP,0.18,6.53,184.06,136.05,224,3453
540,03/14/2024,11:45:16,Voice,VoIP,192.183.90.143,166.162.54.157,TCP,0.09,13.56,101.58,103.96,92,3184
541,03/14/2024,02:17:08,Game,Xbox,147.87.229.10,168.97.81.157,TCP,2.06,15.09,67.68,280.9,136,412
542,03/15/2024,03:04:18,Voice,VoIP,104.129.81.89,174.162.1.244,TCP,1.01,2.81,112.52,40.83,267,291
543,03/14/2024,16:05:13,Voice,VoIP,156.56.3.101,115.75.51.97,ICMP,4.38,3.52,23.41,18.05,208,413
544,03/15/2024,00:43:08,Video,TikTok,138.29.119.177,151.182.169.219,TCP,3.2,4.18,113.43,50.41,119,2311
545,03/15/2024,22:09:10,Video,YouTube,121.18.33.174,141.106.203.162,ICMP,3.37,8.64,127.96,77.28,143,3591
546,03/15/2024,01:18:03,Game,Xbox,197.255.84.61,146.102.219.89,TCP,3.11,7.16,80.07,141.95,292,2645
547,03/15/2024,02:37:11,Voice,VoIP,108.121.0.67,158.186.237.245,ICMP,1.19,8.22,82.27,218.71,31,1332
548,03/15/2024,14:42:46,Voice,VoIP,134.133.108.77,144.119.38.150,ICMP,2.97,8.87,291.25,68.65,34,3280
549,03/14/2024,09:53:50,Voice,VoIP,187.79.152.251,182.34.68.60,TCP,0.06,7.78,89.06,244.03,97,211
550,03/15/2024,23:16:18,Video,TikTok,140.104.216.110,108.141.125.4,ICMP,1.37,7.04,142.51,280.04,248,3497
551,03/14/2024,05:39:40,Voice,VoIP,176.81.146.69,106.108.160.66,TCP,2.0,2.59,162.72,163.68,86,1884
552,03/14/2024,07:15:00,Voice,VoIP,178.198.90.53,105.66.9.96,ICMP,0.55,11.91,45.91,129.76,298,4122
553,03/14/2024,10:35:13,Voice,VoIP,146.210.93.38,123.78.64.207,ICMP,1.72,8.66,133.07,267.1,249,1697
554,03/15/2024,07:02:23,Voice,VoIP,134.101.53.49,147.180.150.68,TCP,4.37,8.48,32.46,192.05,18,169
555,03/14/2024,19:27:14,Game,Xbox,137.16.126.215,181.244.35.123,ICMP,4.53,17.62,73.73,137.13,200,1615
556,03/15/2024,12:16:24,Game,Steam,120.234.24.102,112.182.133.145,ICMP,4.0,5.41,242.86,209.04,236,1298
557,03/14/2024,10:16:17,Game,Xbox,122.152.63.111,191.118.146.30,TCP,1.35,1.54,89.92,78.9,200,474
558,03/15/2024,09:30:34,Game,Xbox,156.43.255.98,102.201.29.133,ICMP,2.13,17.42,283.49,177.22,271,1300
559,03/15/2024,14:35:04,Video,YouTube,182.230.100.12,155.66.98.41,ICMP,0.69,14.14,218.59,39.05,179,3966
560,03/14/2024,21:49:59,Game,Steam,191.176.141.196,198.113.191.219,ICMP,3.87,4.24,192.38,153.84,49,94
561,03/15/2024,07:19:34,Voice,VoIP,102.52.178.9,132.167.163.102,ICMP,2.42,7.97,18.29,281.95,230,4168
562,03/14/2024,06:09:11,Voice,VoIP,193.205.175.100,103.50.160.128,TCP,0.38,12.62,54.4,116.18,238,2407
563,03/15/2024,00:33:05,Video,YouTube,185.50.58.83,100.196.69.182,TCP,1.06,11.79,102.68,123.45,206,915
564,03/15/2024,13:37:16,Game,Xbox,128.77.63.18,165.160.116.240,TCP,0.98,13.86,275.39,99.11,252,2934
565,03/15/2024,10:29:03,Video,YouTube,158.11.147.164,192.131.84.221,ICMP,0.8,1.06,198.66,78.15,299,2272
566,03/14/2024,13:31:07,Video,TikTok,190.82.51.196,138.52.39.24,ICMP,0.05,12.46,43.19,128.47,84,684
567,03/15/2024,06:49:26,Voice,VoIP,165.186.55.204,148.229.141.253,ICMP,1.35,8.98,284.3,200.09,194,1404
568,03/14/2024,09:01:08,Game,Steam,151.185.188.60,121.111.81.229,ICMP,2.19,19.74,264.03,34.91,219,2253
569,03/14/2024,04:58:12,Video,TikTok,195.15.206.41,157.231.91.190,TCP,0.55,19.78,106.06,81.56,85,3317
570,03/14/2024,04:59:51,Video,TikTok,124.23.228.140,131.16.70.184,TCP,4.74,8.12,205.26,145.19,299,2874
571,03/15/2024,18:45:43,Voice,VoIP,129.193.146.22,155.89.19.41,ICMP,1.02,16.86,29.14,13.98,91,364
572,03/14/2024,05:57:53,Video,YouTube,146.52.138.163,144.211.177.38,TCP,2.11,7.98,84.54,22.69,56,1943
573,03/14/2024,21:10:41,Video,TikTok,141.180.250.245,184.13.121.72,ICMP,2.63,4.44,153.01,119.37,275,3486
574,03/15/2024,04:50:59,Voice,VoIP,161.147.15.127,157.132.60.126,ICMP,2.48,11.84,59.55,256.01,44,2426
575,03/14/2024,17:20:01,Game,Xbox,145.4.97.127,182.38.144.159,TCP,2.66,5.71,184.99,201.74,162,1129
576,03/14/2024,10:37:11,Game,Xbox,104.243.81.43,175.51.4.55,TCP,0.51,6.39,270.89,46.2,293,679
577,03/15/2024,11:39:30,Video,TikTok,117.46.64.200,122.88.192.141,TCP,4.55,3.7,109.14,100.63,116,3953
578,03/15/2024,04:48:04,Video,TikTok,171.40.191.77,128.239.18.2,TCP,3.34,10.32,77.24,1.27,179,2589
579,03/14/2024,13:31:10,Video,YouTube,199.153.216.232,183.17.234.7,TCP,2.18,11.8,88.93,206.47,27,4665
580,03/14/2024,14:05:19,Game,Steam,124.192.110.45,139.176.84.10,ICMP,1.78,11.41,67.73,195.05,129,2559
581,03/14/2024,10:53:51,Voice,VoIP,153.202.27.167,164.248.215.90,ICMP,2.36,9.26,255.41,212.73,82,2841
582,03/14/2024,02:11:48,Video,TikTok,182.156.6.56,173.30.24.177,ICMP,0.54,2.98,27.68,218.98,167,3001
583,03/14/2024,11:41:15,Game,Steam,168.125.192.104,171.134.212.238,TCP,1.57,17.77,40.91,181.0,49,162
584,03/14/2024,05:53:22,Video,TikTok,168.167.53.134,131.120.203.49,ICMP,1.55,4.12,9.29,242.05,14,2980
585,03/14/2024,04:10:45,Voice,VoIP,159.111.158.222,105.216.206.200,TCP,4.1,6.34,284.37,62.96,161,4928
586,03/15/2024,03:27:12,Voice,VoIP,196.29.111.126,184.88.16.58,TCP,4.43,8.98,242.16,219.69,162,153
587,03/14/2024,08:35:58,Video,YouTube,110.180.118.225,194.187.232.158,ICMP,0.08,2.59,166.76,51.68,52,4258
588,03/14/2024,17:26:59,Voice,VoIP,165.153.37.156,126.163.240.184,TCP,1.22,18.87,228.65,291.22,270,304
589,03/15/2024,00:29:51,Game,Steam,109.99.81.139,193.10.82.238,ICMP,0.14,15.8,152.41,160.9,142,4316
590,03/14/2024,03:28:42,Video,TikTok,161.27.169.141,197.68.163.190,TCP,2.17,14.51,192.87,236.68,174,85
591,03/14/2024,00:59:09,Voice,VoIP,171.34.19.138,100.83.201.172,ICMP,2.31,14.77,276.85,114.69,211,3525
592,03/14/2024,02:42:51,Voice,VoIP,155.202.214.167,104.144.172.123,ICMP,4.37,6.88,192.18,124.94,155,271
593,03/14/2024,00:42:28,Game,Xbox,107.180.101.214,110.11.219.216,ICMP,3.4,19.63,40.2,98.01,294,2423
594,03/14/2024,13:01:13,Video,YouTube,126.195.38.4,111.64.110.144,ICMP,1.02,11.29,70.01,195.38,38,1924
595,03/14/2024,12:34:17,Voice,VoIP,107.148.180.228,115.212.73.45,ICMP,0.09,19.13,35.44,39.79,79,472
596,03/14/2024,00:50:24,Voice,VoIP,184.120.143.111,128.173.216.241,TCP,4.4,8.65,30.39,25.61,236,411
597,03/15/2024,10:11:10,Voice,VoIP,144.126.128.115,109.192.217.125,TCP,1.0,16.19,211.8,147.09,131,2431
598,03/14/2024,16:47:14,Game,Steam,166.23.92.71,174.242.204.116,ICMP,3.0,15.03,20.55,205.44,144,3613
599,03/14/2024,00:39:53,Game,Xbox,175.192.88.140,159.204.96.248,ICMP,0.88,3.48,245.02,247.68,276,2239
600,03/15/2024,00:28:41,Video,TikTok,131.87.158.141,159.133.74.212,ICMP,4.02,12.95,100.03,110.96,162,3746
601,03/14/2024,19:20:33,Game,Steam,174.254.30.234,145.249.208.193,TCP,1.4,7.52,36.89,217.5,222,4979
602,03/15/2024,18:05:35,Video,YouTube,165.146.22.62,168.99.206.45,ICMP,4.38,4.77,62.04,61.67,238,3744
603,03/15/2024,04:56:20,Voice,VoIP,102.38.217.98,115.245.51.214,ICMP,0.41,17.24,27.02,235.65,168,747
604,03/15/2024,22:17:26,Game,Steam,140.9.69.75,154.253.40.151,TCP,4.07,12.17,216.59,204.31,26,1102
605,03/14/2024,15:46:11,Game,Steam,167.203.180.51,122.53.93.47,TCP,2.47,19.37,223.93,157.1,200,3568
606,03/14/2024,01:29:46,Voice,VoIP,196.80.199.12,147.205.211.39,ICMP,0.66,10.4,100.75,247.23,32,1596
607,03/15/2024,17:31:34,Voice,VoIP,172.221.102.120,115.145.211.237,ICMP,2.96,10.82,9.96,31.68,22,3957
608,03/15/2024,02:04:27,Game,Steam,106.135.176.38,173.169.10.106,TCP,1.98,18.9,84.54,281.44,73,3492
609,03/15/2024,00:55:32,Voice,VoIP,189.29.135.176,110.57.9.23,TCP,3.55,6.34,262.81,15.14,122,2237
610,03/14/2024,03:57:25,Voice,VoIP,149.144.70.156,178.159.162.124,ICMP,2.94,18.9,245.04,250.67,150,738
611,03/15/2024,09:08:15,Video,TikTok,100.28.248.112,113.72.94.73,TCP,2.91,1.04,12.46,100.4,217,2896
612,03/15/2024,16:06:35,Video,YouTube,178.202.134.216,155.203.39.254,ICMP,2.81,18.76,30.93,190.89,21,1052
613,03/14/2024,03:42:47,Video,YouTube,117.138.182.60,172.74.200.62,ICMP,1.79,10.45,18.43,240.69,110,3368
614,03/15/2024,16:07:52,Video,TikTok,133.99.121.85,103.68.136.94,TCP,0.04,14.87,108.58,122.06,187,1215
615,03/14/2024,01:55:17,Voice,VoIP,172.164.157.185,168.232.49.155,ICMP,4.35,4.69,5.86,235.32,165,2117
616,03/14/2024,01:35:23,Video,YouTube,124.169.134.215,185.85.155.48,TCP,2.77,6.91,131.62,227.2,103,2169
617,03/15/2024,12:47:16,Video,TikTok,182.33.148.204,168.177.131.211,ICMP,3.53,3.64,22.75,278.54,254,2573
618,03/14/2024,05:49:59,Video,TikTok,164.18.173.241,114.174.20.50,ICMP,4.8,14.35,73.56,171.7,202,2465
619,03/15/2024,14:41:35,Game,Xbox,101.185.132.239,185.181.224.92,TCP,4.92,10.04,251.0,48.49,251,4804
620,03/15/2024,14:17:00,Video,YouTube,130.33.30.251,178.74.219.250,ICMP,3.97,17.18,278.06,128.51,239,1796
621,03/15/2024,22:42:58,Video,TikTok,109.204.91.138,170.247.122.117,ICMP,1.99,5.4,70.5,180.45,256,3679
622,03/15/2024,23:13:53,Voice,VoIP,144.88.9.5,151.182.239.25,ICMP,1.75,4.74,68.95,28.96,282,1899
623,03/14/2024,11:26:50,Video,TikTok,135.15.251.16,122.18.252.105,TCP,2.56,2.76,281.4,90.58,230,578
624,03/14/2024,13:43:58,Game,Steam,196.95.121.157,106.187.157.14,ICMP,2.7,8.01,163.82,207.47,103,4655
625,03/15/2024,07:28:17,Game,Xbox,190.135.118.203,188.188.76.20,ICMP,4.98,1.94,235.61,80.51,45,3775
626,03/14/2024,21:04:27,Game,Xbox,163.215.66.102,133.218.53.28,ICMP,0.03,1.08,197.9,115.24,299,2632
627,03/14/2024,00:43:34,Game,Steam,163.251.38.179,179.244.232.163,ICMP,4.73,7.3,83.91,298.27,154,3636
628,03/15/2024,02:07:52,Video,TikTok,185.32.130.20,122.97.216.59,TCP,3.37,2.76,78.06,245.28,93,4037
629,03/14/2024,09:02:58,Game,Steam,166.41.23.171,195.207.108.56,ICMP,3.46,10.33,197.21,140.99,128,1749
630,03/15/2024,00:32:48,Voice,VoIP,167.58.182.55,107.74.95.167,TCP,4.77,10.73,121.12,259.27,35,347
631,03/14/2024,22:25:43,Voice,VoIP,172.125.113.40,127.33.254.228,ICMP,4.99,13.77,174.19,181.84,243,2334
632,03/15/2024,16:29:41,Game,Xbox,183.87.219.42,127.116.23.24,TCP,3.31,18.5,38.7,259.96,131,1700
633,03/15/2024,19:43:54,Video,TikTok,131.163.115.97,108.169.85.90,TCP,4.9,16.75,256.41,198.19,289,3038
634,03/14/2024,09:52:08,Voice,VoIP,135.125.210.166,111.29.165.221,TCP,1.83,5.58,129.61,228.35,91,621
635,03/15/2024,12:17:26,Video,YouTube,183.233.61.105,174.163.24.251,ICMP,2.31,2.88,89.84,170.07,247,3047
636,03/15/2024,19:54:22,Game,Steam,126.163.23.66,149.34.16.215,TCP,4.14,2.4,294.35,36.82,48,4927
637,03/15/2024,09:31:33,Video,TikTok,168.41.73.97,124.38.81.132,TCP,4.77,4.45,128.96,120.69,54,4421
638,03/14/2024,05:40:26,Game,Xbox,152.23.38.115,124.54.122.168,TCP,4.85,2.46,153.63,7.29,108,2509
639,03/14/2024,05:38:57,Game,Steam,122.110.89.29,164.85.174.21,TCP,1.86,5.69,263.97,197.02,14,1462
640,03/15/2024,17:45:51,Voice,VoIP,154.26.82.210,162.9.246.6,TCP,2.51,9.37,149.42,78.47,171,2166
641,03/15/2024,20:32:40,Game,Steam,150.3.166.10,181.94.205.25,TCP,2.91,9.2,177.0,272.21,215,3967
642,03/14/2024,21:41:36,Game,Steam,110.66.143.182,190.42.175.34,ICMP,1.05,11.76,145.78,17.14,295,4280
643,03/14/2024,12:39:23,Video,YouTube,113.233.43.41,144.196.247.226,ICMP,0.95,5.99,290.71,47.21,249,4155
644,03/14/2024,19:49:54,Voice,VoIP,108.43.115.225,155.10.167.47,TCP,0.34,18.51,162.75,284.63,218,4489
645,03/15/2024,12:28:04,Voice,VoIP,118.52.226.94,126.135.160.165,ICMP,3.96,5.82,271.95,27.36,92,3745
646,03/15/2024,10:56:23,Video,TikTok,126.107.192.245,153.24.181.78,ICMP,1.88,17.32,299.74,66.68,100,2460
647,03/14/2024,14:23:43,Video,YouTube,186.161.7.22,197.11.166.102,TCP,3.41,9.54,72.3,263.9,66,3054
